feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,target,category
-0.5250720905327836,,2.643708830937382,-2.435807820384335,0.3131063602033314,-2.197905449959025,-0.2193959073143965,-1.3007833780906195,2.317411846724906,0.6029569449156562,-1.0103392103259718,0.7429822131630174,-0.2378188357742399,-1.19202880409603,0.23503120193578875,-1.2040166783670183,2.463587882933005,-4.3104727018326985,2.359552630625386,-1.0791153403745035,0,C
0.2779952459337052,2.467804837492901,-0.4670270469587272,-0.4648837834411427,0.5118348798566528,10.181496829704153,-1.5296089234422685,6.226162197849143,5.906117850344679,1.6686889080640204,-0.32217294638352667,-0.040747861428165714,5.255542705589771,-0.48467416307678945,-0.278721898482199,2.0213477821347787,0.10714563597407101,-0.903081955505088,0.16506033212704171,5.8436179255402765,0,C
0.3541841794928782,-2.8625149076871192,1.8693785675504269,1.8462342754996897,1.8812100878193863,2.348991299379496,0.9120891587730309,0.8645107258600471,2.1265736832899247,1.2725670699118172,-2.7256516062598615,0.7642753163726392,4.272292163289938,-3.666995229920734,1.2440618151447886,-0.08345450032060242,0.35607637885595667,-9.877177925568471,-0.06517546771646825,1.2465552532733895,0,C
1.8879247811307234,0.185826807791857,0.15043481969692407,3.3111239251144964,1.3149056788843227,7.592583374685066,1.2938343544614612,1.4587518204074699,-1.4358251997065294,0.8480009994177488,-2.16054665268191,0.18576292662882068,2.807302187080171,-2.6382585272877312,0.6563761001673405,-1.2468522885327866,0.45859964417984056,-4.733383613107267,1.5023421698673392,-0.34011148901152594,0,D
-1.918812671743222,2.824722851576523,2.479680881736087,-0.7059816349592425,1.5575290838943827,-4.275674775723894,-2.011463579890137,2.4553386523082104,0.033547199068462485,-1.607322816253522,3.596950122442881,-0.322482139176363,-1.3903718472526907,-3.1715392446187995,-0.17629273722263586,-0.16728840397014666,0.7614391300018625,1.7562029322982757,1.167666043881418,2.3882329248215703,1,B
-0.339453117835631,,2.7573198008153184,-0.34673439639636006,2.7221927582979877,-11.117383558856702,-2.4542139775256278,-0.42524265778399895,1.170458243673223,1.4212149893807946,1.97436638131852,-1.0035038676915946,-4.474785405336417,-2.509481186115231,-1.1394982024513693,-0.6522594410566545,1.4227198869655922,0.08154473751272504,-0.04808960248432578,0.3330131383129567,1,C
1.678555218488705,-0.8840543001867618,-2.109525431186262,-1.4182860304071894,0.8494486028596037,1.3920638093152349,7.325730471771555,-2.686752516382855,-3.80187452742541,2.3706297530821567,-1.135483559043459,0.2696624221090471,0.476401908596472,-1.0304583920294363,0.05247004398656746,-0.09123193925161954,0.8146519771373113,-6.651535350747545,-1.4003706255217543,-6.724716187101208,0,D
0.33958375881122776,,-0.07372164234229583,-0.9507924813569567,0.9638355164344274,1.5256948653488178,-0.16167606721627859,1.9328704116771147,1.9698352195935793,1.9001645203864572,-1.6611340770015015,-0.4320263343371446,3.2034480990446763,-0.0270349148729756,1.7702011911998021,-1.5278207755189719,-3.0569664265971856,-1.030716912135509,0.315578273582565,5.764764814967222,1,C
0.42304500893047653,-0.6001964538988703,4.085724477278476,0.3461212614995932,-0.6429824888843207,-0.7041248610135546,-3.216038135019221,-0.06693687418744265,3.160973510495032,-1.2978833769750344,-0.4806124101865903,-0.5990939119159814,0.34635711939328706,-0.8165917798246778,1.0052567817982097,-0.9968939487260606,2.076526117057164,-2.5708733157215478,-0.6178354475384975,1.8975469418521111,0,C
-0.7120963986229986,,0.9316546196319961,0.7029030427509846,3.066045593541072,-1.513038316911993,-1.1790888222741989,3.660416497376452,1.14690414804818,0.21422682112940628,2.8946446308537124,1.3807499694525855,-3.6569432376817943,-1.3422256770090213,1.7697534072051637,-0.7038100335113127,4.471939414384654,-2.649278070422116,-1.186908947852893,3.0039417314947334,1,B
0.9940954732298365,-0.12980070097107876,1.2942301506128853,-0.37070589582266167,-3.262095791250645,4.265308937892755,-1.142150838761264,1.0715795943131883,-2.124385518924031,1.5971237007111676,-2.388579421232085,0.29257670627062987,-1.3963545342741672,0.2129075595596508,1.0235930871069252,-3.3689974242889065,0.8580977214801824,1.504131636478867,0.0654024139157975,0.7521871535833626,0,D
1.272559775220678,0.0676356496742414,-1.101491586236233,0.06702275859758688,0.7546880097560702,-0.1943596614468897,3.6621369940774,0.06573170010895535,-7.605819868564288,-4.382244222318262,-2.1674949294839903,0.7869514632657689,-0.8602225873149576,-1.0260131053116486,0.6033205590927915,2.059850414971394,-3.711314612031966,-1.2344961638922987,-0.9830389580224116,-6.381482302239321,0,D
-0.024182993483306922,-0.7555366690887495,-0.34074517932114445,-2.1247697559989636,-3.935047948940727,-0.4012580984967349,1.3715538538765357,-0.3778708795217842,-3.3583123191419753,-2.467873186865191,-0.12373881879093618,0.11731505576415269,-0.4865606002897951,1.5695562886623367,1.7341643583153936,1.6538559348389343,-2.060954339433375,2.611635854208683,-0.636539184611326,-2.428452289531001,0,C
-1.289851628817646,1.1998373910341238,-1.9601952353393122,-2.963458337423391,-3.4403548750062223,0.9350596777198206,-0.48039588523550325,0.14739909771208437,-2.535305707449372,-2.6121352032022505,-1.2850332583087511,-1.3117058058245572,0.8962882023940281,-1.1249637693119454,-0.6306697521549806,3.0098906461452652,-1.6642065158091155,4.5768024987272895,1.889026742138821,-4.631642614024384,0,B
2.197427981855505,3.790590727922284,1.304354953225233,-1.6508306354293707,0.5246204192434143,5.8122609999475,-1.1869093948489557,4.517316829836352,5.41148176741192,1.217092619047279,3.0046566037416795,0.7745545673677177,2.4781486610256893,0.7145705064822039,-0.9234926727109971,-0.05767377596829282,1.3920413091306725,1.212327389738802,-0.9957098080533059,6.573957699856917,1,D
-0.12285190158218977,2.292893541116423,4.5562453263405285,-3.3708223042757397,-0.10295230304568292,-10.15912854126863,-0.2454006066656551,-4.31482303413239,5.114539695351178,1.5710214598817112,5.308783978813155,0.6647777010755971,1.3415956267307103,-3.651673323627273,-0.0695697322358916,0.4379496153421001,2.4122801059256735,-0.8487135111411368,1.7555696678884998,-1.217154158306505,0,C
0.25202527176233286,-1.3819123227456562,1.4016811989853561,2.0713365858892345,2.326182480855836,-1.0960902949587186,-1.4073361488265586,0.1706759972376628,5.207310069437305,3.3616759351651666,0.7858031579895528,0.07165227766810056,-0.25322968544274993,0.33507647614697755,2.758827244464491,-1.1619515714926056,2.9654514672179415,-4.092327120607993,0.8564937817273958,3.9078027973974803,1,C
2.034194436390677,-0.6969145511309902,2.187466805318432,1.433816971274948,2.3024176375566685,5.773650562125635,-0.1297799477866668,5.690819122999782,2.2390916065366926,2.6244509020824416,0.38027961291984835,-1.0026180355719814,-1.3263381781598083,-0.8250861034169227,-0.7024230951047159,-3.2017793067113844,5.024486080715475,-7.658162182849207,-1.1136576333280621,6.592314646662803,1,D
0.0017349420974991448,1.426093009495437,-0.36065524130053506,1.194141419427429,-2.0070536454784467,9.950917198513249,2.7051339545577893,-1.191831121379343,0.7137905537912278,0.38587509023943545,-0.7638134991509058,1.7553323940333305,1.3250271138390772,4.496254318352596,-0.2245254319025726,0.3234837062219289,1.4029044925434788,-0.6728084839232474,0.2353419988034444,-2.7474431851979193,0,C
-0.32333543445307406,2.1851506666099967,8.00163738238125,-1.7686439265184815,4.051617075834421,-13.342315753695395,-6.256162947617909,1.8898616361608502,7.956285247821995,0.5779213220619389,2.578115658655557,2.1441360610033224,0.3651518297872751,-7.7035854148352225,0.523693466729638,1.404404545545356,1.4643023172195813,-3.672769445343262,-0.869519078473484,3.6303109186060047,1,C
-1.3539618247868688,3.5898475843068,-2.4109053552613977,-5.288471124055943,-0.8417452049087095,-1.0732218265364035,-0.5688149017243809,1.6188493416836705,-0.15446273597069116,-0.16314319932389376,-1.1872502968039749,0.08164426139984629,0.9318463970110767,-0.7089770308351093,-0.7991079199485193,3.2394536763392985,-3.7935373797178022,6.866076395924043,-0.1049210228707536,-2.6100733777152234,0,B
0.4063841130205408,-0.005161261660032501,-4.260683855385553,1.1006854879596455,-2.2666966489969527,5.948895735118128,-0.5998794509282448,-0.30498431653692815,-4.675414001551517,-3.099715052620516,-3.331783636751175,-1.0460433645155078,-2.3976520651619206,1.624865622858607,0.633566343435119,1.6189812957781622,1.243083917619776,3.51180257549204,1.0183161846285798,-6.719293440479349,0,C
1.1645588279637313,-0.06854433302986629,-0.9482615542714505,1.0843530602768237,-1.098531414000423,6.348110732944664,1.118975505980707,0.6395122754807572,-0.30054971788532936,-1.648253486961469,-0.4912307193044543,-1.367212471442508,2.0389011813345146,1.9039017890175156,0.15149801227511028,0.8881784903025481,-0.3490978396591181,-0.5491666219668826,0.4430714574448935,0.036210863816724476,0,D
0.0401316229321036,,-0.4008169203993939,-1.0587769324316811,0.3313619468534761,6.030954742359286,-1.6092915877577112,4.280301622269139,5.108338519947002,1.0434228360805196,-0.42047918627012404,-0.7810357693559417,1.3447752744789252,3.866476985805689,1.1402857857200148,0.27960363206104333,-0.13981846764585693,0.7591747338921203,0.9599512434014471,6.69010073055742,0,C
0.7319424195354947,0.3037328466353162,4.157051050151232,0.6243551747946334,2.53711362077776,-3.948874339580403,-1.8979174226646238,1.0084500152471756,5.204722842393035,1.553402738828236,-0.19350296235901698,-0.6789341000151712,-0.11555042039688013,-0.9243436040083697,0.7702006869366633,1.4988970730874982,0.49122193892257016,-4.137173437920523,2.396172890915138,1.2872263576016487,1,C
0.14417154269252053,0.216865425548054,-2.041816963317929,-2.9334864457059258,1.5724247166463852,1.9793005071850134,1.42428413149451,3.323482695115882,0.1353418020913314,-0.043810540797122766,1.3536423077747326,1.415036789547353,2.4524437469743887,-0.14782857244016157,0.5146299304402624,-1.8038916991481744,-1.7861826676375852,0.1100249324274292,-0.2588899741512241,6.815011208167153,1,C
